PIQ_KL_FORWARD_DIVS,MDS_KL_FORWARD_DIVS,LANDMARK_KL_FORWARD_DIVS,PIQ_KL_BACKWARD_DIVS,MDS_KL_BACKWARD_DIVS,LANDMARK_KL_BACKWARD_DIVS,REAL_Q_CROSS_ENTROPY,PIQ_CROSS_ENTROPY,MDS_CROSS_ENTROPY,LANDMARK_CROSS_ENTROPY,REAL_Q_TREE_PROBS,PIQ_TREE_PROBS,MDS_TREE_PROBS,LANDMARK_TREE_PROBS,REAL_Q_ROOT_PROB_OF_START_INDICES,PIQ_ROOT_PROB_OF_START_INDICES,MDS_ROOT_PROB_OF_START_INDICES,LANDMARK_ROOT_PROB_OF_START_INDICES,MINIMUM_MIGRATIONS,TOTAL_MIGRATIONS,AVERAGE_MIGRATIONS,TOTAL_BRANCHLENGTHS,DIMS
1.3780224855391112,"Any[0.19419581844637981, 0.3312595463830151, 0.4935490172201299, 0.7499835599565327, 1.0819651128236436]","Any[0.20719694803842462, 0.4187503006095659, 0.6804807237338298, 0.7597126708759512, 0.9042108114905082]",13.13522137233692,"Any[0.0472803304402664, 0.08755743577734691, 0.14453947260654115, 0.22546859154121543, 0.330757511207009]","Any[0.0655113430867875, 0.12631567259722998, 0.19074687308901708, 0.21401556773533434, 0.2554260882175654]",2.3180640107908563,4.415777354888664,"Any[0.37026903606101536, 0.49220670683071627, 0.6126767318416064, 0.6453516856632106, 0.7191732114173455]","Any[0.35692943136631444, 0.48465248911295805, 0.5849094930239156, 0.5884013492364139, 0.6326098104694398]",0.9888773951465899,0.9904655352494062,"Any[0.9493973192990284, 0.9507462311457137, 0.9503907514697484, 0.9529436477119069, 0.9532172892157333]","Any[0.9542943377034653, 0.955945364706388, 0.9556979584430039, 0.957402852437349, 0.9563170358283083]",0.1492647959812652,0.0019106037963637634,"Any[0.18102531067997266, 0.20032794557332928, 0.17161166622137053, 0.1870651413001621, 0.15221327150674194]","Any[0.18572065298725976, 0.21596676308839238, 0.20284175208706653, 0.16120638868762435, 0.11282312171344475]",1,343,0.000659373310926391,520190.9059954214,"[3, 4, 5, 6, 7]"
1.9924221134371831,"Any[2.200176594009183, 2.28046614860388, 2.2722172135853493, 2.435358985216234, 2.4353715949731556]","Any[4.068810966208002, 4.044561006738841, 3.993805303256226, 3.966545865259187, 3.440260684777429]",24.56746279553137,"Any[0.08097046625354859, 0.08092979104156638, 0.08092979102989789, 0.0809297910304628, 0.0809297910304535]","Any[26.214977582963215, 26.18327652819628, 26.155540218586157, 26.151317203017257, 24.870980443962146]",34.77408972021525,5.531709555899119,"Any[1.68078900967433, 2.001063452681758, 2.328670606614425, 2.646982941191708, 2.9759302585663883]","Any[4.389480496373461, 4.835625962321731, 5.33646640161551, 5.694641758505464, 5.582441387688878]",0.6367856566133399,0.6611682419591136,"Any[0.6018735993632708, 0.6130482764064118, 0.6223194719424697, 0.6285242073166228, 0.6300816935470633]","Any[0.10620861087676879, 0.10651100202388175, 0.10630575254048626, 0.10620499792274171, 0.12772730214761813]",0.00047771012198456883,0.0035148564106049773,"Any[2.2204460492501893e-16, 2.2204460492501903e-16, 2.2204460492501898e-16, 2.2204460492501898e-16, 2.2204460492501898e-16]","Any[0.010734932961115948, 0.01093446721808237, 0.01110416387198761, 0.011318693295590626, 0.019189779210688727]",2,4278,0.008127805391044305,526341.3423645395,"[3, 4, 5, 6, 7]"
3.0996455891579897,"Any[0.9287553838589668, 1.690382190487714, 1.7101085174523238, 1.7755037259697666, 1.8003064053594413]","Any[1.4661095911519222, 1.5789764650901559, 1.6942854199587718, 3.477516254188827, 4.552876784137179]",4.902617697459719,"Any[0.5252439609213727, 0.5426493948756792, 0.5447880602858978, 0.6866508658194861, 0.6888950028370102]","Any[0.8415130431759947, 0.9773096123938005, 0.9504311152910436, 1.4163918475383688, 1.4711702082211648]",4.337962869145299,6.229277394946447,"Any[0.5406282264015794, 0.6080042196393761, 0.6882547797473662, 0.7133406225154812, 0.7597226505013592]","Any[0.5249038202856738, 0.6189109839371021, 0.7009331177836875, 0.7390666347999761, 0.7844105260461197]",0.9719086197621439,0.9758419696466752,"Any[0.8890373756369526, 0.9014314840963906, 0.9012898982382694, 0.9059640851582297, 0.9063341124390273]","Any[0.8939000056251073, 0.9036853218309405, 0.9072519378504222, 0.9122542990052467, 0.9118276691681748]",0.12017776847858684,0.0005669971680918811,"Any[0.16646470731724947, 0.19657786556267529, 0.1967136352586543, 0.1535340653285951, 0.15314250807976812]","Any[0.09910272682796874, 0.0808311223142529, 0.09655002297758375, 0.015516839146094691, 0.00830502341065692]",1,490,0.000951662565719741,514888.3833939751,"[3, 4, 5, 6, 7]"
0.040309044039243534,"Any[0.09108976566500102, 0.12381263291435682, 0.2259846835727058, 0.22601720097297742, 0.22601780924261722]","Any[1.7264307959620406, 0.7485310287258634, 0.6711148879205391, 0.6577265469105391, 0.45546091145987544]",0.0735582618668387,"Any[0.007666021334119307, 0.007666707799146528, 0.007666876648177309, 0.007666876648222812, 0.007666876648222813]","Any[9.921272605388598, 8.18374464669919, 7.192073735551494, 7.0369876085589205, 4.769672022463305]",16.562741650056566,11.145573249660856,"Any[0.3343579323195497, 0.4283407860280436, 0.4586509817035664, 0.473492543102312, 0.5034258777798449]","Any[0.7361876906286864, 0.4844373421639019, 0.527585030382657, 0.5317257586167705, 0.545824893990803]",0.9919853145494688,0.9934619515584533,"Any[0.9695973415424968, 0.9679855941486966, 0.9689098593981267, 0.9698359900043863, 0.9700294896743564]","Any[0.7620050225972395, 0.874981960527961, 0.8750035015160198, 0.8757282794859134, 0.8845504087317266]",0.9923624388830561,0.9970555264280357,"Any[0.999999929403924, 0.9999999880133726, 0.9999999999999427, 0.9999999999999447, 0.9999999999999447]","Any[0.16981148537207857, 0.46530849618841363, 0.5032475581843103, 0.5100579955045469, 0.6245724177156714]",0,246,0.00046560728454880026,528342.2492807171,"[3, 4, 5, 6, 7]"
3.0546785476131895,"Any[1.344307407842402, 1.514092957094063, 1.9794599138944269, 3.880930900658864, 4.619272001524695]","Any[1.7006082284070358, 1.4652788868928646, 1.031936787095307, 0.9247897408655855, 0.7069980606724834]",24.652824992161804,"Any[0.9374294441957891, 0.9206527930336205, 1.2393403924100468, 1.7844233629801096, 1.8661316166805615]","Any[14.782116612684522, 10.984451971406541, 3.2742645031290283, 2.4449363530529764, 1.0378336595247346]",5.009577151901505,5.354723990368823,"Any[0.8696213782414159, 0.9664635105401652, 1.052987964061329, 1.2258297739613704, 1.3570897682317182]","Any[2.037698272801927, 2.016625690591725, 1.91882408318886, 1.7242523909398315, 1.7905980943652011]",0.9189359633650667,0.9251936990215002,"Any[0.8176717585687844, 0.8265226654469803, 0.8302104804230928, 0.8321761596200973, 0.8343664564578102]","Any[0.3554399938756712, 0.37916012368140684, 0.5102500326953909, 0.6062853278697855, 0.7038599977353934]",0.20042734657703237,0.013091266155892668,"Any[0.1171472194279599, 0.23047863455156406, 0.2537638787831643, 0.08160049440854258, 0.05168958941785469]","Any[0.025437711794521305, 0.03277282795450934, 0.056417243942229744, 0.06750581115828709, 0.0884555724846191]",0,1070,0.0020327407025390112,526382.9265894601,"[3, 4, 5, 6, 7]"
2.8118944905472056,"Any[1.9003085401179314, 2.9324346603865603, 3.2872719968486788, 4.142875732210366, 4.760828301999635]","Any[1.9867591843963208, 2.3095731674180953, 2.5994005176877333, 2.9218966016793537, 3.169913106029738]",24.021986518660206,"Any[0.3758727754157573, 0.42842062126517566, 0.5057788627530921, 0.542895068575827, 0.591582048860557]","Any[6.133292012270287, 6.085460795318663, 5.7879502398565235, 5.734223619261488, 4.99154858811815]",2.3234339972260774,5.371372113099476,"Any[2.1631551684998125, 2.769139285642535, 3.1919319110239557, 3.6797096271579486, 4.06753808096997]","Any[2.992175475927876, 3.0919809298524674, 3.2118868844017463, 3.3001899886322037, 3.06502170425961]",0.6459311625187396,0.6791159743249483,"Any[0.6424203034436694, 0.6559252801873419, 0.6587069123713044, 0.6604531336981351, 0.6598726012387519]","Any[0.14270831499859027, 0.143076792780284, 0.1494142910817849, 0.1493647427264725, 0.16359170120181343]",0.09727491165989695,0.0039790133859418965,"Any[0.010218591633196838, 0.010287511072025933, 0.002695615619270972, 0.001318064087024875, 0.00030176684208539504]","Any[1.369013624111418e-6, 4.740477702949538e-8, 1.7683643702279632e-9, 6.127899226540394e-11, 2.2542851122359546e-12]",4,3307,0.006417632632361272,515299.05020182475,"[3, 4, 5, 6, 7]"
0.5245114772131535,"Any[0.572443760626415, 0.5609375694058768, 0.5565759999992101, 0.6565368980489596, 0.7745993335675992]","Any[2.0681032767527996, 2.0074884533801454, 1.4953645261791697, 1.2220445849409947, 0.8442704650767795]",0.12515675794401704,"Any[0.7133816553241403, 0.6656887720171557, 0.6185605472012824, 0.7352962297068625, 0.8737298732883045]","Any[9.581033399871743, 9.286362397834719, 7.050454319812957, 4.4336057043800485, 1.3317406836987475]",5.211468270474076,10.1319169418677,"Any[0.9778539981501398, 1.0736081869754939, 1.171121152775208, 1.3308692935350572, 1.47448215940516]","Any[2.8321094191986105, 2.9098368440080997, 2.8524307807817224, 2.6349057936829965, 2.751133660671623]",0.8694335694475519,0.8860628556922612,"Any[0.7537268371619161, 0.7647259409910666, 0.7699859106294525, 0.7684314679608283, 0.7678839971939394]","Any[0.30524695845504773, 0.32840378351757255, 0.44313253504969996, 0.5344669502878759, 0.6101296158334111]",0.07595308848693778,0.00012349275325466147,"Any[0.49789936596469214, 0.49191129535413347, 0.48178811362560886, 0.5361455849433292, 0.5878715535406068]","Any[0.08377355506820418, 0.08952034421317771, 0.1465649984305051, 0.19058107826189705, 0.2814041162747414]",0,1443,0.002810252118104222,513477.06161447125,"[3, 4, 5, 6, 7]"
3.510671357147949,"Any[7.645560424506663, 10.67437889069887, 14.070744843017474, 14.098088354722638, 14.513605893134812]","Any[2.7855613158188595, 2.7868537912626614, 2.7758054539017083, 2.767562656572163, 2.4551655241048844]",27.13107032418677,"Any[1.1488262774642681, 1.0292551217931019, 1.0293618557716702, 1.0967515480436505, 1.154544006666395]","Any[24.037718062258396, 24.03693782025854, 23.95471777963395, 23.88950482790475, 22.129328147998518]",35.891528584572505,5.493571113178,"Any[1.5046336862230274, 1.8587069599684494, 2.1614610608532736, 2.4241966102668058, 2.6800370531255306]","Any[4.390223551711727, 4.843430122022118, 5.338008457192927, 5.702666873808221, 5.630560785967859]",0.6561464155220634,0.6744539894750496,"Any[0.6263286311828457, 0.6329990957842447, 0.6379521991769153, 0.6468547983318781, 0.6498964391575629]","Any[0.10449631626805353, 0.1048138465258695, 0.10386965281187437, 0.10348836064439107, 0.11885755922084687]",0.22680521766655637,0.006920920747420985,"Any[2.288109147692242e-8, 6.391837279058568e-13, 2.2204497474605443e-16, 2.220448902634258e-16, 2.2204487112512156e-16]","Any[0.009336251395080028, 0.009309443931691471, 0.009406109011907452, 0.009443740125166229, 0.012237764451035704]",0,4052,0.007875130076267597,514531.18370845215,"[3, 4, 5, 6, 7]"
0.5716625401104065,"Any[1.7564059811780353, 3.3355809465019632, 4.1036760455288475, 3.746452297434849, 3.351906218984691]","Any[0.5432605562134438, 0.47850378186548814, 1.0505383827858183, 0.9464301649110546, 0.9921758920924248]",5.745864251644973,"Any[1.8936226507953264, 2.39570438752975, 2.548224743980735, 2.547189139160777, 2.4146649267788862]","Any[0.6139412405452391, 0.33757165335631806, 0.8908879330834879, 0.4415682589513773, 0.28139135466172066]",5.820334850107408,4.999649655635552,"Any[0.29509689348139834, 0.37228597528830637, 0.3856287287879218, 0.36882686168226275, 0.3658353170129231]","Any[0.2624602861779442, 0.28805166725972586, 0.3343835923930155, 0.3490296874026369, 0.3679598708616751]",0.990988714956819,0.9924427474425431,"Any[0.9685201273127139, 0.9678595493284001, 0.9701902038797205, 0.9746037059299186, 0.9762514958037339]","Any[0.9738550607978068, 0.9755929568195153, 0.9765884258238172, 0.9779622765383331, 0.9779084207615893]",0.5244757767266192,0.48786308473965023,"Any[0.09626206083258247, 0.02242339930738494, 0.012447050797517872, 0.02299221592099374, 0.0477844740139979]","Any[0.3947223954592953, 0.49586424596023665, 0.37974464970281296, 0.5460642541334294, 0.6472718606283261]",0,270,0.0005295611029004058,509856.17810902314,"[3, 4, 5, 6, 7]"
2.2914364936148064,"Any[0.06947942841687565, 0.19690611057496055, 0.2553776736588881, 0.26523808277010436, 0.2648403098698269]","Any[0.033515811438447146, 0.10623096431652446, 0.22224211011017986, 0.22935138756895995, 0.2358855069849813]",0.7843375612306914,"Any[0.015702122322552137, 0.059525816541385834, 0.06631250873356703, 0.06656997441716364, 0.06636330735527364]","Any[0.006786728373890771, 0.046739445946496955, 0.06717973370379768, 0.06756358136309898, 0.06798434721074431]",15.91186266906366,7.084711478649633,"Any[0.5083589372055385, 0.5383721624341656, 0.5403882643096698, 0.5472180261532932, 0.5546957408595253]","Any[0.5279103012640145, 0.595908086738631, 0.5848144067506934, 0.5828317641750075, 0.5927568181379257]",0.9158021254373631,0.9207753640506096,"Any[0.7456891742410602, 0.7487558751877458, 0.7626114060087463, 0.7783250696223447, 0.7892471053296187]","Any[0.7381498527719367, 0.7396179773988517, 0.7579164326807929, 0.7590552892481552, 0.7604625571198368]",0.33037156934237616,0.31143828371750676,"Any[0.32652910720075273, 0.33250435173948745, 0.32613909930629825, 0.3348135878148772, 0.3359747873794215]","Any[0.310347930146949, 0.3340686968038215, 0.3515129632546304, 0.35092020174351696, 0.3521113090441285]",5,895,0.0017729171576209182,504817.7215459986,"[3, 4, 5, 6, 7]"
