PIQ_KL_FORWARD_DIVS,MDS_KL_FORWARD_DIVS,LANDMARK_KL_FORWARD_DIVS,PIQ_KL_BACKWARD_DIVS,MDS_KL_BACKWARD_DIVS,LANDMARK_KL_BACKWARD_DIVS,REAL_Q_CROSS_ENTROPY,PIQ_CROSS_ENTROPY,MDS_CROSS_ENTROPY,LANDMARK_CROSS_ENTROPY,REAL_Q_TREE_PROBS,PIQ_TREE_PROBS,MDS_TREE_PROBS,LANDMARK_TREE_PROBS,REAL_Q_ROOT_PROB_OF_START_INDICES,PIQ_ROOT_PROB_OF_START_INDICES,MDS_ROOT_PROB_OF_START_INDICES,LANDMARK_ROOT_PROB_OF_START_INDICES,MINIMUM_MIGRATIONS,TOTAL_MIGRATIONS,AVERAGE_MIGRATIONS,TOTAL_BRANCHLENGTHS,DIMS
0.02497429463871236,"Any[0.3688810817057346, 0.10811142833676213, 0.09053802266141713, 0.07889454431319186, 0.0775368131015787]","Any[2.130957890657632, 1.7372114224285462, 1.5824716599854833, 1.449130918708503, 1.4240604275174817]",0.004741065560864853,"Any[1.2435445833121321, 0.31266123882655844, 0.06685279196785357, 0.02376269224394549, 0.010905719407043057]","Any[11.08106444806462, 6.255888543026741, 5.648742182431259, 4.909517250593305, 4.842337322570581]",8.689574369168902,11.836953476155655,"Any[0.552506308021208, 0.5024035151430847, 0.5476858828107238, 0.5618133763015032, 0.5440024142096337]","Any[1.4482518460084852, 1.1423124391697121, 1.1629584340733996, 1.2649174491062576, 1.3166465843616446]",0.979975053215076,0.9794861717725659,"Any[0.8841239118780804, 0.9207956893683192, 0.9225771350256938, 0.9291646855314024, 0.9376892276897032]","Any[0.42850738523211734, 0.5289442119749599, 0.5695374687290837, 0.6023539228866214, 0.6071038083926521]",0.9964522534007377,0.9999190918485186,"Any[0.6833086897463437, 0.9192954202821104, 0.976378510159548, 0.9890910166964377, 0.9940547659820099]","Any[0.12409701392394258, 0.18415106533469275, 0.21507558683562467, 0.24584890835586637, 0.25211587438359134]",0,428,0.0008366122902518419,511587.03378737235,"[3, 4, 5, 6, 7]"
0.4108667738973087,"Any[0.1459956943126067, 0.13035593938791462, 0.18152256481272344, 0.17566363642035177, 0.2840688121107036]","Any[0.1207113748267311, 0.04247778632359368, 0.09951906469299955, 0.17462769419941904, 0.2734168401493572]",0.3856554161286691,"Any[0.17345621113192436, 0.1734144160290972, 0.21737609865203675, 0.058341248642155785, 0.08800253452250492]","Any[0.12185590906618604, 0.01532541703703585, 0.020767763451310088, 0.058752205704883396, 0.08525503548139678]",3.719521592504544,7.678013486206832,"Any[0.9481649239276495, 1.0320323434724614, 1.0927897731404297, 1.0511739623102738, 1.0910703214565334]","Any[0.931438163642274, 0.9306200860062764, 0.9476869950640278, 1.0121694228436644, 1.0537472377487993]",0.750420065000831,0.7660576737110761,"Any[0.6473537339653204, 0.6475574892027917, 0.6478249535317913, 0.6524559568245489, 0.652173094624005]","Any[0.6488323827461288, 0.6526030662068802, 0.6543867227241701, 0.6552744524264773, 0.6557806809219624]",0.030789071033729343,0.006804513135097558,"Any[0.06634372027349773, 0.028494751852942868, 0.008908339464214703, 0.005785419996385256, 0.0016278613002720123]","Any[0.07800272175379261, 0.017866607630118922, 0.01737659798443969, 0.005425348902197737, 0.0017641574575310954]",2,3405,0.006600694055074215,515854.84368608805,"[3, 4, 5, 6, 7]"
2.650350480676982,"Any[19.392553224465367, 18.9711203742675, 20.5369628546391, 19.171699741594345, 21.611226932712988]","Any[19.31130718295069, 25.984231101921473, 24.809512739820512, 24.186108716654214, 23.500587433761737]",9.835667709714139,"Any[11.827044257735265, 11.734777565220362, 4.633037572807735, 4.615837886275801, 4.634727535256909]","Any[12.118262247925081, 11.32369244005232, 9.85223209777174, 9.563852577852055, 9.430438784598614]",16.590901787247972,5.733679316928837,"Any[0.8919576789851259, 0.9201331441066578, 0.8447869440680132, 0.7908521272115577, 0.7071408378229647]","Any[1.7887323078917243, 1.0107838658263095, 1.0136036722644937, 1.0795642682363658, 1.1246056995229285]",0.9088041171522299,0.9142714594300032,"Any[0.5798927210514655, 0.5826078367175931, 0.6371754742758572, 0.7554723060122825, 0.8194619753718086]","Any[0.34834516833362156, 0.5917868281758004, 0.5958525862345355, 0.5982632724604687, 0.5999943606270214]",0.04229833994555551,0.0027043474236972467,"Any[0.0004109151662083354, 0.0002928839246834678, 8.253031671086204e-7, 1.0072397078128207e-5, 1.6714938396486794e-6]","Any[2.3452031208262386e-7, 3.0820985838571926e-9, 1.1179984894316637e-8, 3.3596300836790123e-8, 1.0994330969589322e-7]",1,1113,0.002165784660590832,513901.5065774686,"[3, 4, 5, 6, 7]"
0.9283103892750864,"Any[0.16923845467384335, 0.5871262932520872, 0.8899008573069502, 1.157926549278249, 1.6221500959329331]","Any[0.2770338133590474, 0.01710475174415472, 0.017611810346603272, 0.017627977167605155, 0.017867593127212558]",13.554045918273726,"Any[0.11003226466527645, 0.2300840044706073, 0.25724366983140834, 0.27135593675414865, 0.2787324198006758]","Any[0.32823494388550256, 0.018354425410020178, 0.018600675742471724, 0.018522313676295223, 0.018614545785132018]",9.77450456263633,5.390801536883696,"Any[0.5526984223969038, 0.6003739136250714, 0.6775751360010812, 0.7543326232829485, 0.8205891648731991]","Any[1.1505019403748806, 1.0969037716730001, 1.1469599347050285, 1.1737417466814377, 1.2090146373750013]",0.9335500139574332,0.9413592931613659,"Any[0.8109790857581951, 0.8258501405061462, 0.8310786162740493, 0.8367687612730473, 0.8438746777897974]","Any[0.70015365141053, 0.8035460772061649, 0.8039537126054209, 0.8051786518879231, 0.8046659700703105]",0.754694474441655,0.42899022095364464,"Any[0.9296096643801037, 0.9874911132854404, 0.9951647575214045, 0.9983242539813771, 0.9996372233811874]","Any[0.39484464900444344, 0.8064641461650103, 0.807851124766277, 0.807910147443913, 0.8085687387821064]",0,839,0.0016239741298474846,516633.8456874277,"[3, 4, 5, 6, 7]"
3.259111645877286,"Any[0.7727946943414971, 1.0894827807527647, 1.2788813346327315, 1.753689134531167, 1.9200056746854384]","Any[0.7232288249244629, 1.131094732199361, 1.5365656699519898, 1.69640517471767, 1.8856234992719156]",28.1995093040861,"Any[0.17818032368540712, 0.24071113956439172, 0.25157779325835644, 0.2820500263620102, 0.32712566129607973]","Any[0.19102474960553095, 0.25054823229153134, 0.29377890268259127, 0.32104902947603764, 0.3494044216103187]",2.3143833585189193,5.517597489644717,"Any[0.8938130800306799, 0.8696082019666911, 0.8435635409049744, 0.9139840189432489, 0.9841560909212043]","Any[0.8999274736398956, 0.9033210504005673, 0.9684920044433629, 0.9855630642497438, 1.0529195858899563]",0.7664760996350928,0.7766475183531787,"Any[0.6166426426332007, 0.6542455352386082, 0.6569893070196887, 0.66299904530755, 0.6776762508036579]","Any[0.6260376628270431, 0.6446990486607461, 0.6546838871640767, 0.6677303248369998, 0.6768024789727647]",0.1217943059344528,0.004000440305621093,"Any[0.16508276688400023, 0.17212428012520123, 0.17266797082254187, 0.17398562086553124, 0.17885363920349343]","Any[0.16719413081317283, 0.17476198403248389, 0.17723186383270426, 0.18197529607288584, 0.18441290764903157]",29,2630,0.005202515522331409,505524.6810338041,"[3, 4, 5, 6, 7]"
1.7038184893802077,"Any[1.4579224160294475, 1.4288607559581863, 1.2560543581333419, 1.0240802191192713, 0.45408967918815524]","Any[3.198269644721475, 2.8091634633552647, 2.8554259962901893, 2.8331658279247987, 2.853108188243267]",0.7505290127828597,"Any[5.086180393896983, 5.412186619716141, 4.865656413305121, 3.352787170342192, 0.6679823253961189]","Any[14.153956508942102, 11.65334571850456, 11.682585088255351, 11.239523331618084, 11.162784033064037]",9.078109706890244,7.965534522022183,"Any[1.0669564862297731, 1.1682544236071852, 1.1640316135471196, 1.1246178217170961, 1.0291954718276817]","Any[2.664936462647704, 1.9408153332610736, 1.9733104363790177, 2.035530910929154, 2.1029034399278697]",0.9328828316665826,0.9292089770739886,"Any[0.5901212240027317, 0.6274165454100563, 0.6776491591045636, 0.7175972681834263, 0.7923430569643973]","Any[0.2643694512844629, 0.39444649791209196, 0.40292991654744975, 0.4120851228351502, 0.418834622154854]",0.694616921072949,0.9724827603348699,"Any[0.08348399890022454, 0.09148254093577059, 0.12019764553253846, 0.16141952060327996, 0.3441346265051839]","Any[0.015118051428012503, 0.02276085631996965, 0.02344468292496004, 0.02564156490382294, 0.02648190907980627]",0,1021,0.001994465296493184,511916.65344851953,"[3, 4, 5, 6, 7]"
2.752836042080035,"Any[0.7032606198740898, 0.70118133313012, 0.669768716506098, 0.6648214827108736, 0.6604072438276857]","Any[1.9828666028065687, 1.7138794210785975, 1.6019640197057148, 1.508804772717492, 1.4115333519519535]",12.275867349123423,"Any[2.0560196684793692, 2.0373436920534433, 1.7658416631738856, 1.7209895042757635, 1.3685084178008684]","Any[19.866350047683135, 17.18776798154893, 16.069393204593922, 14.6554734671045, 13.441910084428025]",28.8187428370826,6.120696768938316,"Any[0.4343280108471533, 0.3442835998162881, 0.3922816174279625, 0.4491790467206998, 0.4635081556520761]","Any[1.320712908807057, 1.05790287208513, 1.0175819854286325, 1.0996107935344286, 1.1323328101169003]",0.9831237046893865,0.9851741600825464,"Any[0.8925979316618099, 0.9290225091290144, 0.9310600192625481, 0.9293989996022498, 0.9414335526145093]","Any[0.40286524921754385, 0.5008261874749672, 0.5457186212239906, 0.5858368929279604, 0.5920335139726379]",0.043945187702631845,0.0019038660374392435,"Any[0.05530046140889743, 0.055415473905801364, 0.0551525963464399, 0.055739607772470584, 0.06657295263337619]","Any[0.016262563974705577, 0.02196429118444633, 0.02460948527373531, 0.030135321437270105, 0.03527627494940867]",2,392,0.0007648634630794259,512509.7732107168,"[3, 4, 5, 6, 7]"
2.4248478415658488,"Any[2.8209403406922435, 2.8789544362019837, 2.855161614207858, 3.064343568705354, 0.6848252876932903]","Any[3.0098825209682873, 2.9416835999908932, 3.234554193649452, 3.880126064652637, 4.610005952041986]",12.473523159073174,"Any[9.501204767278566, 9.613472294014587, 9.444121553705044, 9.502018725301754, 2.1403777887167057]","Any[10.298082690048485, 9.61499085891548, 10.097316215937543, 10.707264016126784, 10.97673786220114]",10.69962206154221,5.526495213921498,"Any[1.8618040139506862, 2.0311719594649587, 2.118714131041325, 2.0522526475291065, 1.7162905963219854]","Any[3.011371487203445, 2.6348733581311454, 2.8041541761054236, 2.9465021217550316, 3.0169143351687295]",0.7508973963285472,0.7582425523755938,"Any[0.34844022377574907, 0.374603336074455, 0.37772390316054305, 0.4004125109568191, 0.46319585286954384]","Any[0.23314005497136103, 0.2786921529457342, 0.2864213817586949, 0.2848290858792476, 0.28643236520323295]",0.0718708649631215,0.003930438206112657,"Any[0.0027751684666731005, 0.0028075447196246888, 0.002814691576193591, 0.0023411807172009037, 0.02253419282871939]","Any[0.002813587571461549, 0.0033544089813105065, 0.0024735036745286813, 0.0011107996719040448, 0.0004663824895829185]",19,2509,0.004851063552565669,517206.1699074259,"[3, 4, 5, 6, 7]"
2.428234463926793,"Any[1.5645685828954512, 1.532225888979236, 1.4542905089547773, 1.3097208954387392, 0.8085988636574686]","Any[2.3697931856994057, 2.1847520476747526, 2.195967383313912, 2.212133665916681, 2.2285851349341192]",14.516890649978121,"Any[11.2920498271016, 11.199839215739342, 10.991109941287666, 10.830285152709656, 7.905224042614143]","Any[15.823199469000505, 13.906376439990751, 13.843652437807789, 13.550695126737446, 13.501805855767792]",24.609523009037822,5.932493906227543,"Any[1.1973517586141125, 1.1519606972180494, 1.2035759914084072, 1.172848590647037, 1.1049003878572976]","Any[2.5912833383514653, 2.126827549833777, 2.1455843884199006, 2.2160573074516137, 2.2755380554902533]",0.9312790241131207,0.9330140438109039,"Any[0.5281228374499587, 0.6067006143199936, 0.6528266862312313, 0.6826318249188197, 0.7516110009593305]","Any[0.2909364653978238, 0.36853026050203863, 0.38338874610818674, 0.3984059237986911, 0.41016322785875303]",0.18539997169250458,0.0994542489933015,"Any[0.0255078905691411, 0.026347470993670876, 0.02861787494704966, 0.03561043863972572, 0.06438668270153312]","Any[0.011221520376596947, 0.013527548613534956, 0.014048033829136426, 0.014805761568432243, 0.014982673180145824]",2,1086,0.0021144712070031244,513603.58864342544,"[3, 4, 5, 6, 7]"
2.0354064917780335,"Any[1.247975608276521, 1.2543556172242618, 1.229903853630108, 1.0904954835246015, 0.6298718967189136]","Any[2.315560567994458, 2.1347824811411464, 2.1602493376242875, 2.262707618213206, 2.3060672402300013]",9.995889661729247,"Any[5.678252701100094, 5.831482548368438, 5.74495217346824, 5.424396542689321, 2.4794764880187965]","Any[9.372464060886005, 7.558997641841797, 7.38861662502018, 7.169983118059982, 7.0971918600165775]",16.42269390500598,5.692559027523928,"Any[0.6160565358739296, 0.6165078244574095, 0.6411697912091953, 0.6313026571261935, 0.4833462537754051]","Any[1.4095360750355261, 1.080306132804721, 1.0225102055216897, 1.0888137049002091, 1.1164135804703146]",0.9668416427698102,0.9680801840222801,"Any[0.8075134799727072, 0.8116703474794064, 0.8192640258908559, 0.838140574235847, 0.8846671147518301]","Any[0.45478380010907715, 0.5980127054131246, 0.6273999814225036, 0.6506187458425472, 0.6546955898001285]",0.14160739648607185,0.035402345744018605,"Any[0.027550855872495512, 0.028409869204090155, 0.029032374573376717, 0.03261342723045361, 0.05144801410103313]","Any[0.011692027370460186, 0.014031337676347962, 0.015317817406890864, 0.016112619981264814, 0.016455416255106103]",1,546,0.0010607150529104278,514747.1024398737,"[3, 4, 5, 6, 7]"
3.2146158627066677,"Any[1.3567486130409068, 1.3392444130387804, 1.2036480995186973, 0.8239177775910008, 0.6625758359941588]","Any[2.4130203456761343, 2.1972813875587827, 2.219317781255168, 2.395452291514312, 2.4768035996600988]",22.427597264698733,"Any[11.334192529915267, 11.360599663826461, 10.511815638187006, 7.854394995183106, 4.200298269572767]","Any[16.87610720066711, 15.040849355381692, 14.94026456656304, 15.17346877187471, 15.200451553311442]",24.25041476689681,5.523536033419187,"Any[1.80848638358425, 2.085101935520128, 2.1207970640579368, 2.036279332949138, 1.835913685064068]","Any[3.7796656482717097, 3.1924952012489407, 3.2013776027512786, 3.3757374300907896, 3.503967252642832]",0.7302855606081053,0.7490154014527288,"Any[0.3460290624545759, 0.3624270800547431, 0.37317577404722535, 0.4209545175054727, 0.49817812853038934]","Any[0.16680707045910567, 0.2215620141930108, 0.22864696942793244, 0.2278827476406983, 0.2303822379119873]",0.20300204302235286,0.00398015008748335,"Any[0.03474974835937155, 0.03537215914330442, 0.044970893232878686, 0.07105389179630585, 0.11418070843122467]","Any[0.01130085211045839, 0.014111422389518912, 0.014792630597327749, 0.014329304637260207, 0.014225531219808178]",1,2736,0.005411579380015053,505582.5310636743,"[3, 4, 5, 6, 7]"
2.3970458771619616,"Any[0.5550753962768501, 0.9028494787148027, 1.0537207621338402, 1.2537153106133867, 1.0358358495965199]","Any[2.2448647981596475, 2.0082233992870306, 2.3786367051490687, 2.767649208614922, 3.006136006918501]",10.082171214578524,"Any[1.4326690177761152, 1.4411789097343246, 1.3268242287395569, 0.9892393909659235, 0.13233008921833836]","Any[8.707012489823809, 6.954428298773803, 6.8593407515341935, 6.61412861507504, 6.540189720587384]",7.2977345566483,5.247740809968988,"Any[1.1784767867705197, 1.2949567196372862, 1.3736109538763221, 1.346519608854623, 1.2766868738253834]","Any[2.9369433963059777, 2.3734825484412823, 2.3996477699411245, 2.5352291424491082, 2.6134427265433104]",0.7792374018020042,0.7927715912580471,"Any[0.4921795588909946, 0.5127756619701629, 0.5168758268211582, 0.5516738194040186, 0.624099665543677]","Any[0.18482812859081216, 0.24788760433263465, 0.25384841566303706, 0.25382329649399465, 0.2588546321446614]",0.02865795360586471,0.002479055172684709,"Any[0.04411015402011941, 0.04477863004322494, 0.0449508408873429, 0.05262267245368688, 0.020444343314091083]","Any[0.013865749158580357, 0.017373698050750314, 0.017800969156402006, 0.018590391589954045, 0.018853619106962632]",7,2194,0.004311054241796156,508924.23916380433,"[3, 4, 5, 6, 7]"
0.01056191868485456,"Any[1.9651394574989498, 1.959814167117886, 1.7347114440750218, 1.3791499190213643, 1.4145076514716777]","Any[0.9844893861970404, 0.4849302859486008, 0.19502507933169266, 0.2025285684556296, 0.20093811161921635]",0.2639915305951628,"Any[28.267427669301448, 28.27826877552774, 27.181640980794818, 24.943965422506366, 25.393720033302966]","Any[20.098436648109185, 12.338487461531411, 5.822128628088975, 6.102633745707724, 6.06548849763011]",35.755192742334536,10.879150366707277,"Any[0.5951584174173475, 0.5274769584183622, 0.572314056002304, 0.5130875195252191, 0.457607657001118]","Any[1.0758585018280873, 0.8552339352369602, 0.8546655467070277, 0.8277916588079755, 0.8354849148594176]",0.9792796221778969,0.9821234089141816,"Any[0.8082442527037822, 0.8342755084374389, 0.8657114115381875, 0.8776390516619642, 0.9041116600705303]","Any[0.5835400924230674, 0.6670046034805391, 0.674874369597883, 0.7041712110649293, 0.7365304424431283]",0.9995044347469357,0.9903738333314798,"Any[0.13968758481125487, 0.140434529431247, 0.1759111153783369, 0.2511812118194791, 0.24259402360735868]","Any[0.37279686912401455, 0.6148424051008542, 0.822378357694502, 0.8160743070556177, 0.8176229348987225]",0,444,0.0008726137608597855,508816.1795231458,"[3, 4, 5, 6, 7]"
2.983283230675465,"Any[1.2400222626961874, 1.1873367949979838, 1.1099687614674616, 1.0410110633215006, 1.054532152752076]","Any[1.8506541863341315, 1.6270617604250375, 1.5479769907661023, 1.2908587340577116, 1.1888407835844272]",11.669847139933625,"Any[2.1661405384409167, 2.1711935110232448, 1.5930706238649552, 1.257604410106659, 1.2105453022392083]","Any[12.127423377024193, 10.279840253972868, 9.438660158707615, 7.652420013318633, 6.450108984747671]",14.985429443970872,5.816256743479332,"Any[1.1150570828589097, 1.2047537691429717, 1.1955676697671247, 1.2883108771999303, 1.3274606102516502]","Any[2.646564956792297, 2.1716505776110266, 2.2909959465253698, 2.4518699808193314, 2.5889408743964144]",0.9349211752233428,0.9381780559599943,"Any[0.5928699330241369, 0.6736145574400366, 0.7220108839982193, 0.745963040002211, 0.7530634048639623]","Any[0.3071889459168208, 0.3893019984785141, 0.398348624369552, 0.41391869763618055, 0.42578812519892567]",0.27602408965535463,0.10221310030629957,"Any[0.023915948456734566, 0.025417132462084893, 0.027857462666900625, 0.030880804599111918, 0.030092080670836012]","Any[0.021622266116080813, 0.026922245382993065, 0.029376759037751256, 0.03824925269255635, 0.042387281664736286]",0,924,0.0017895927810062454,516318.5780624667,"[3, 4, 5, 6, 7]"
3.893587218685928,"Any[9.63672569421465, 9.642512100927839, 11.515267962899973, 11.633293108853437, 12.846234617515895]","Any[1.4196887335029573, 1.740001710499842, 1.8094777376039135, 1.8274254536306838, 1.8022624111968877]",29.78015110928504,"Any[35.90954245666843, 35.91003996459235, 35.955227867172546, 35.99648291995565, 36.03499712832712]","Any[23.681813103574402, 26.372513815157035, 26.828100357481816, 26.932131075938027, 26.732020048590243]",36.01588395690963,5.505460180665346,"Any[1.2777070848788803, 1.4514326348148439, 1.55789245468095, 1.5005138069349027, 1.3874367735677373]","Any[2.7830590874164094, 2.022976716778137, 2.037298463337227, 2.069423565160352, 2.1008672812635147]",0.8131801821524581,0.821348973594753,"Any[0.4957697341211806, 0.49810882256593014, 0.5109023582903823, 0.5894902880382461, 0.6458776191823692]","Any[0.22184272997303245, 0.3391301327910243, 0.34314373167698, 0.34345227522449695, 0.34391621314354487]",0.25942085070640974,0.00392985481372778,"Any[0.0003852381813726243, 0.00038310817389490304, 9.827688238981821e-5, 0.00010061416205576362, 2.930705460504992e-5]","Any[0.055136029779718584, 0.06469538621605946, 0.061374035890623985, 0.06057369206348412, 0.06246934316601259]",3,1899,0.0037111689638723443,511698.60992222966,"[3, 4, 5, 6, 7]"
0.7477354651526343,"Any[0.5748986265748164, 0.5769172373984602, 0.8558465378274568, 1.1329869760634024, 1.5996580583157254]","Any[0.7209262644808521, 0.34137526452857675, 0.3731760458373479, 0.9306175670649915, 1.1223876073924357]",11.991428953158819,"Any[0.12416794088180447, 0.1245395235818621, 0.16430917750955504, 0.17925439332372298, 0.18052815671000746]","Any[1.882326346146801, 0.07581885329133388, 0.07708013933423918, 0.14428707867463067, 0.1526239589927197]",12.269160689939806,5.857114150959865,"Any[0.6920996650737509, 0.6925113885288458, 0.7845400608813031, 0.8245858470060814, 0.9139343113310783]","Any[0.6326740212421285, 0.666413542032925, 0.6754995603422657, 0.7631344188715362, 0.8040934920271532]",0.8521379409877616,0.8543629067080443,"Any[0.7973268416983161, 0.797371454020054, 0.8006109049916561, 0.8073455443563782, 0.8139685592875444]","Any[0.7561727760796806, 0.7856145097792174, 0.7878093165044291, 0.7973790410164426, 0.8021992562167334]",0.8266195106276034,0.5140103421770239,"Any[0.9722499448401117, 0.9725433564926823, 0.9936986136771738, 0.9977438220894602, 0.9979590449353893]","Any[0.42697233672166623, 0.8852437740617812, 0.904010494388325, 0.9852956044754614, 0.9881444455384507]",0,6600,0.012498165710878474,528077.4917438743,"[3, 4, 5, 6, 7]"
3.2947939262259958,"Any[2.710031536799492, 2.686613253181477, 2.7745883979757275, 3.0590314054536445, 2.6884782395988176]","Any[2.619329090661491, 2.5559887341133884, 2.5443359846199423, 2.4882515785440167, 2.459280427999798]",20.89209392621914,"Any[13.302250215356615, 13.25498507623456, 13.07663142075558, 12.089235265550197, 10.520674117819679]","Any[16.85304570136938, 16.423858169577688, 16.330389321734945, 16.007485295593604, 15.757057744656604]",23.50800635483972,5.521446871503381,"Any[1.65423813044427, 1.9363434045414003, 2.063803281998565, 2.0206063774743117, 1.7610371049081506]","Any[3.3516386301663834, 2.8523184431482047, 2.8333021946297015, 2.962469310829521, 3.0446307725027326]",0.789096389857963,0.8075999314150973,"Any[0.47100852908610236, 0.49568781114702887, 0.5080946259661181, 0.5331253190456781, 0.580222818293818]","Any[0.2450516980596051, 0.3730842199554176, 0.3870889677829734, 0.39010877658392895, 0.3963155243381954]",0.014033012169965725,0.003999856055543507,"Any[0.01341468849534466, 0.013765892934725849, 0.014888914672857379, 0.019634831964836126, 0.017526762517589552]","Any[0.008031297777313444, 0.008812797724088325, 0.00931419310555625, 0.009894993339851043, 0.010331050067983906]",4,2103,0.003955035072971867,531727.26946762,"[3, 4, 5, 6, 7]"
0.7147936176431985,"Any[0.09797723110710674, 0.09821203806485253, 0.27014060528892514, 0.7628824014225124, 1.2276202532839644]","Any[0.8351891194466933, 0.1751578922531485, 0.16368552205170042, 0.2810270444837008, 0.2974479898072937]",3.402368449952274,"Any[0.09623627728681476, 0.09611483240545945, 0.10947274075966437, 0.1454545555463638, 0.1817357933282393]","Any[4.954302213440593, 0.18657422820836866, 0.17566183324683382, 0.20996552583025807, 0.20890364822825183]",23.931223214806256,7.247449493679289,"Any[0.3132760571780693, 0.32368759874363107, 0.37210594063958036, 0.3703144341482491, 0.33170004216680643]","Any[1.1104830557755803, 1.0004474531591714, 1.0650325552170448, 1.0651424219780772, 1.0705781335996938]",0.9324047534457727,0.9347942672019064,"Any[0.8503727573087088, 0.8521859302622, 0.8627847968381094, 0.8764337636373771, 0.8921636241286625]","Any[0.7620892138925551, 0.8119880827140793, 0.8115305108017442, 0.8358208106621974, 0.8459400532250382]",0.6554953530059824,0.8212187433370937,"Any[0.5133450538257123, 0.5138246297409251, 0.6915192307702503, 0.7781313771364966, 0.8046007205912554]","Any[0.17003004148053705, 0.3732079056456395, 0.3830962065266618, 0.4083145544072187, 0.41168407299726323]",0,2347,0.004563267601464387,514324.42823358194,"[3, 4, 5, 6, 7]"
3.2819674556233265,"Any[2.0089932710700875, 2.1342602573120795, 2.1416653876189082, 2.3166591285409153, 2.6021123639067474]","Any[0.33684852874437066, 0.3515845356061747, 0.3727843057173499, 0.42012311094685745, 0.4540016758867959]",28.1251318376808,"Any[0.2877003028077419, 0.3124852762863547, 0.35095102280653984, 0.35357411658009225, 0.34949413830714404]","Any[0.1464076130782964, 0.155744133210802, 0.1721510294193438, 0.19403363078636682, 0.20440283844542764]",1.8433689644701936,5.25028452175915,"Any[1.0444090961635697, 1.1913087181440243, 1.2907258604483238, 1.330709097769592, 1.3480927669706013]","Any[2.352652831247583, 2.7266468293991215, 3.0047648738052417, 3.1761590524838232, 3.3265791145321453]",0.7798209812306638,0.7983081715065364,"Any[0.6463556924093803, 0.6584007641262436, 0.6630877858947243, 0.6706029148128794, 0.6754195127953003]","Any[0.6434565711875376, 0.6440904956722673, 0.6445343983645675, 0.648304559407557, 0.6481480457063532]",0.1603598930446243,0.005902532690041963,"Any[0.11582511735401346, 0.10163801222446874, 0.08459718729643569, 0.11850416673311445, 0.1607230497280939]","Any[0.15432488912501255, 0.15842080158535649, 0.16113408035522797, 0.16318935150784303, 0.16562562046065515]",11,2464,0.004712044683016029,522915.2450275307,"[3, 4, 5, 6, 7]"
0.151143955506613,"Any[0.12672802772851802, 0.17961645694772194, 0.1896671835823602, 0.1851008876714148, 0.2521061338153965]","Any[0.07492736082012749, 0.1166448349764686, 0.15856545646695824, 0.21342146084083732, 0.2822506443383333]",0.08461461812373988,"Any[0.0705633507456868, 0.06755817514844839, 0.016522651180229803, 0.009404837152136102, 0.01736316771503768]","Any[0.010077414958894448, 0.011207237146018796, 0.011607973796838577, 0.019835071929881282, 0.02423681015882464]",15.492042207012272,11.156268242265591,"Any[0.3581324719499875, 0.3959786267237106, 0.47688724088156526, 0.5999249190861414, 0.6174677978443011]","Any[0.32997165098711234, 0.4063172260071492, 0.5226707765726766, 0.5377430333412014, 0.5555601860030834]",0.9890011990187783,0.9900367229882474,"Any[0.9445147782795654, 0.9443752723082742, 0.9482213068510721, 0.9482734220922391, 0.950531211940561]","Any[0.9464137690157294, 0.9512704381981887, 0.9522031703371275, 0.952607113431339, 0.9547719183146284]",0.9745652468176478,0.9973342517476524,"Any[0.9191729231825493, 0.9210729894772589, 0.9629940010313874, 0.9887346794452506, 0.9969648016479394]","Any[0.9905387986393711, 0.9917584563895556, 0.9922631684934632, 0.9981977249994926, 0.9996995124663665]",0,311,0.0006022846069497646,516367.1732788282,"[3, 4, 5, 6, 7]"
0.026172905741763147,"Any[0.43572342788148355, 0.4358915065893809, 0.35800627343514946, 0.19336978206747024, 0.049884943115769374]","Any[3.0691057358006804, 2.1868295630565306, 2.014355146254298, 1.880026695545783, 1.8000812227292489]",0.027088170614648827,"Any[1.301276962339154, 1.3016324692623997, 1.0815211348642195, 0.503450740706399, 0.03548807355963499]","Any[16.689019135014817, 7.622842109525431, 6.574906522022193, 6.25361820848998, 5.777032800412511]",18.64719150029752,9.898332662348245,"Any[0.7493796660693229, 0.7932836508868136, 0.9136580564112428, 0.9846123853067984, 0.9483910951224461]","Any[2.1461611238790317, 1.6232112316717304, 1.6589576092950313, 1.7681065599486383, 1.8464484699695782]",0.9627596926033167,0.964011027974721,"Any[0.7187714494183344, 0.8011158957608342, 0.8282218011023126, 0.847975018035132, 0.8523364210668003]","Any[0.37187392466011954, 0.4985556107714561, 0.5207301587915346, 0.5330258627001786, 0.541306491090528]",0.9927555480736185,0.9987726663866925,"Any[0.6427344538395766, 0.64293499509118, 0.6990527402129468, 0.8275319786764199, 0.968143700780054]","Any[0.044048039364853395, 0.10663657235418407, 0.1268807497549958, 0.14534472456500552, 0.15756011497421404]",0,650,0.0012903176289315629,503751.93318735575,"[3, 4, 5, 6, 7]"
